CustomerId,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Bank DOJ,Surname,Geography,Gender,Complain,Satisfaction Score,Card Type,Point Earned
15685500,772,26,4,152400.51,2,1,0,79414,0,06-09-19,Glazkov,Germany,Male,0,1,PLATINUM,695
15599792,545,26,4,0,2,1,1,199638.56,0,16-11-18,Dimauro,France,Female,0,5,PLATINUM,902
15657566,634,24,4,103097.85,1,1,1,157577.29,0,11-08-19,Wieck,Germany,Male,0,2,GOLD,532
15772423,739,54,4,126418.14,1,1,0,134420.75,1,11-09-19,Liao,Germany,Male,1,2,DIAMOND,718
15628112,771,36,4,77846.9,1,0,0,99805.99,0,11-05-19,Hughes,Germany,Female,0,5,PLATINUM,895
15753754,587,34,5,0,2,1,1,97932.68,0,06-04-18,Morrison,Spain,Female,0,4,DIAMOND,749
15793726,681,79,4,0,2,0,1,170968.99,0,15-08-19,Matveyeva,France,Female,0,5,DIAMOND,333
15694717,544,37,5,79731.91,1,1,1,57558.95,0,05-11-17,Ku,Germany,Male,0,4,DIAMOND,866
15665834,696,28,6,0,1,0,0,176713.47,0,21-04-17,Cheatham,Spain,Male,0,3,SILVER,671
15765297,766,41,3,0,2,0,1,34283.23,0,30-11-19,Yao,Spain,Male,0,4,GOLD,670
15636684,727,34,7,0,2,1,1,198637.34,0,11-06-16,Kirkland,France,Male,0,4,GOLD,768
15592979,671,34,4,37266.67,2,0,0,156917.12,0,07-08-19,Rose,Germany,Female,0,3,SILVER,565
15750803,693,30,5,127992.25,1,1,1,50457.2,0,27-07-18,Jess,France,Female,0,1,SILVER,483
15607178,850,38,6,54901.01,1,1,1,140075.55,0,20-04-17,Welch,Germany,Male,0,2,GOLD,926
15713853,732,42,5,108748.08,2,1,1,65323.11,0,03-02-18,Ifeajuna,Germany,Male,0,1,DIAMOND,932
15673481,726,48,3,99906.19,1,1,0,64323.24,0,21-10-19,Morton,Spain,Female,0,4,DIAMOND,901
15686776,557,32,7,184686.41,2,1,0,14956.44,0,15-05-16,Rossi,France,Female,0,3,GOLD,299
15673693,682,26,4,110654.02,1,0,1,111879.21,0,10-12-18,Reppert,France,Female,0,2,PLATINUM,899
15700696,738,31,4,79019.8,1,1,1,18606.23,0,14-12-18,Kang,Spain,Male,0,4,PLATINUM,467
15813163,531,36,6,99240.51,1,1,0,123137.01,0,02-11-16,Ch'iu,Spain,Female,0,1,PLATINUM,717
15653857,498,34,4,0,2,1,1,148528.24,0,22-09-19,Wallis,France,Male,0,1,DIAMOND,549
15777076,651,36,5,0,2,1,0,13898.31,0,28-09-17,Clark,France,Male,0,1,GOLD,545
15717398,549,39,6,0,1,0,0,81259.25,1,04-06-17,Fielding,Spain,Female,1,2,GOLD,716
15799217,791,35,6,52436.2,1,1,0,161051.75,0,21-12-16,Zetticci,Germany,Female,0,2,SILVER,650
15787071,650,41,4,0,2,0,1,191599.67,0,05-11-18,Dulhunty,Spain,Male,0,4,PLATINUM,693
15619955,733,34,3,100337.96,3,1,0,48559.19,1,12-12-19,Bevington,Germany,Male,1,4,PLATINUM,759
15796505,811,34,5,149297.19,2,1,1,186339.74,0,15-08-18,Boyle,Germany,Female,0,2,GOLD,946
15725166,707,30,5,0,2,1,0,33159.37,0,05-11-17,Newton,France,Male,0,5,GOLD,402
15800116,712,28,4,145605.44,1,0,1,93883.53,0,14-05-19,Bowman,Germany,Male,0,3,PLATINUM,465
15758685,706,37,6,0,2,1,1,110899.3,0,03-10-16,Dubinina,Spain,Female,0,1,GOLD,799
15694456,756,62,6,0,1,1,1,11199.04,1,20-10-16,Toscani,France,Male,1,3,SILVER,600
15767339,777,53,6,0,2,1,0,189992.97,0,03-05-17,Chiazagomekpere,France,Female,0,2,PLATINUM,306
15683562,646,35,5,84026.86,1,0,1,164255.69,0,24-09-17,Allen,France,Male,0,3,SILVER,635
15782210,714,46,5,0,1,1,0,152167.79,1,29-07-18,K'ung,France,Male,1,2,PLATINUM,747
15668893,782,39,7,0,2,1,1,33949.67,0,05-08-16,Wilsmore,France,Male,0,3,PLATINUM,424
15669169,775,29,5,0,2,1,1,68143.93,0,13-03-18,Hargreaves,Spain,Male,0,2,DIAMOND,913
15643024,479,35,5,138718.92,1,1,1,47251.79,1,20-05-18,Huang,Germany,Male,1,1,GOLD,751
15699389,807,42,5,118274.71,1,1,1,25885.72,0,08-09-18,Ch'ien,France,Male,0,3,DIAMOND,899
15708608,799,22,3,174185.98,2,0,1,192633.85,0,05-11-19,Wallwork,France,Female,0,3,PLATINUM,219
15626144,675,40,6,113208.86,2,1,0,34577.36,0,08-01-17,Chu,France,Male,0,3,SILVER,587
15573112,602,29,5,103907.28,1,1,0,161229.84,0,16-03-18,Kang,Spain,Male,0,2,SILVER,861
15790678,475,32,5,119023.28,1,1,0,100816.29,0,14-02-18,Davidson,France,Female,0,1,PLATINUM,278
15727556,744,26,6,166297.89,1,1,1,181694.44,0,23-09-16,O'Donnell,Spain,Female,0,1,PLATINUM,526
15697307,588,34,5,0,2,1,0,79078.91,0,04-06-18,Nnachetam,Spain,Male,0,2,PLATINUM,632
15652266,703,42,6,63227,1,0,1,137316.32,0,16-07-17,Chidiebele,Germany,Male,0,3,SILVER,301
15607098,747,41,4,94521.17,2,1,0,194926.86,0,14-06-19,Ahmed,Spain,Female,0,1,DIAMOND,806
15655774,583,27,5,0,2,1,0,51285.49,0,11-11-17,Booth,France,Male,0,1,PLATINUM,250
15590241,750,34,3,112822.26,1,0,0,150401.53,1,12-12-19,Chuang,Spain,Female,1,2,PLATINUM,563
15785819,681,38,5,0,2,1,1,112491.96,0,18-09-18,Shao,France,Male,0,1,DIAMOND,861
15723654,773,25,5,135903.33,1,1,0,73656.38,0,15-06-18,Tsao,France,Male,0,4,PLATINUM,790
15774510,714,31,4,125169.26,1,1,1,106636.89,0,20-03-19,Tien,France,Female,0,3,PLATINUM,669
15684173,687,44,7,0,3,1,0,155853.52,1,18-01-16,Chang,Spain,Female,1,2,SILVER,336
15650068,511,58,7,149117.31,1,1,1,162599.51,0,12-09-16,Johnson,France,Male,0,1,GOLD,517
15811490,627,33,5,0,2,1,1,103737.82,0,10-12-17,French,France,Male,0,4,PLATINUM,499
15803976,694,31,6,0,2,1,0,160990.27,0,27-12-16,Efremov,France,Female,0,3,SILVER,673
15682541,616,36,5,132311.71,1,0,0,15462.84,0,28-04-18,Hartley,Spain,Female,0,2,SILVER,268
15695699,687,35,5,0,2,1,0,10334.05,0,24-11-17,Calabrese,France,Male,0,5,PLATINUM,809
15624188,712,33,7,0,2,1,1,190686.16,0,25-06-16,Chiu,France,Female,0,5,GOLD,460
15812191,553,33,4,118082.89,1,0,0,94440.45,0,08-09-19,Brennan,France,Male,0,4,SILVER,221
15636673,667,31,4,119266.69,1,1,1,28257.63,0,21-11-18,Onwuatuegwu,France,Male,0,2,SILVER,730
15594898,731,43,4,0,1,1,1,170034.95,1,28-02-19,Hewitt,France,Male,1,2,DIAMOND,777
15660211,629,35,5,156847.29,2,1,0,31824.29,0,05-04-18,Shih,Germany,Male,0,4,SILVER,837
15773972,614,50,7,137104.47,1,1,0,127166.49,1,13-09-16,Balashov,France,Male,1,1,DIAMOND,958
15746726,438,31,3,78398.69,1,1,0,44937.01,0,26-09-19,Doyle,Germany,Male,0,4,PLATINUM,809
15712287,652,80,6,0,2,1,1,188603.07,0,15-10-16,Pokrovskii,France,Female,0,1,GOLD,662
15702919,729,30,5,63669.42,1,1,0,145111.37,0,31-05-18,Collins,Germany,Male,0,2,GOLD,484
15674398,642,38,5,0,2,0,0,171463.83,0,31-10-17,Russo,France,Male,0,2,GOLD,737
15797960,806,59,4,135296.33,1,1,0,182822.5,0,03-07-19,Skinner,Germany,Female,0,1,SILVER,486
15631868,744,36,5,153804.44,1,1,1,87213.33,0,10-04-18,Robertson,Spain,Male,0,3,SILVER,252
15581539,474,37,5,0,2,0,0,57175.32,0,14-06-18,Atkinson,Spain,Male,0,4,SILVER,275
15662736,559,49,4,147069.78,1,1,0,120540.83,1,21-09-19,Doyle,France,Male,1,1,DIAMOND,245
15666252,706,42,5,0,2,1,1,28714.34,0,25-03-18,Ritchie,Spain,Male,0,4,PLATINUM,361
15677512,628,22,4,0,1,1,0,85426.28,0,29-06-19,McEncroe,Spain,Female,0,4,DIAMOND,483
15626114,429,24,4,95741.75,1,1,0,46170.75,0,18-07-19,Pearson,France,Male,0,2,GOLD,352
15810834,525,57,4,145965.33,1,1,1,64448.36,0,06-09-19,Gordon,Spain,Female,0,5,PLATINUM,337
15678910,680,30,7,141441.75,1,1,1,16278.97,0,24-03-16,Ts'ai,France,Female,0,1,SILVER,597
15694408,749,40,5,139290.41,1,1,0,182855.42,1,06-07-18,Lung,France,Male,1,1,SILVER,381
15585215,763,31,5,0,2,0,0,50404.72,0,29-04-18,Yuan,France,Female,0,3,PLATINUM,668
15682757,734,30,5,0,2,1,0,107640.25,0,06-02-18,Pardey,France,Male,0,4,DIAMOND,245
15736601,716,35,6,144428.87,1,1,0,134132.65,0,13-02-17,Tai,France,Male,0,2,PLATINUM,495
15601848,594,35,5,0,2,1,0,103480.69,0,30-05-18,Scott,France,Male,0,4,DIAMOND,378
15736008,644,46,6,95441.27,1,1,0,108761.05,1,03-05-17,Hunter,France,Female,1,1,SILVER,568
15669064,671,35,5,144848.74,1,1,1,179012.3,0,02-07-18,Mazzanti,Germany,Male,0,5,PLATINUM,731
15624528,664,26,5,116244.14,2,1,1,95145.14,0,24-12-17,L?,Germany,Male,0,2,GOLD,837
15598493,656,50,4,0,2,0,1,72143.44,0,01-12-18,Beach,France,Male,0,1,GOLD,829
15601274,667,40,6,146502.07,1,1,0,19162.89,0,08-12-16,Hsieh,Spain,Female,0,3,DIAMOND,230
15702669,663,44,3,117028.6,2,0,1,144680.18,0,22-11-19,Faulkner,Germany,Male,0,4,DIAMOND,919
15728669,584,30,5,112013.81,1,1,0,177772.03,1,23-09-17,Knowles,Germany,Female,1,4,PLATINUM,641
15742668,626,37,7,108269.37,1,1,0,5597.94,0,15-02-16,Day,Spain,Female,0,2,DIAMOND,457
15697441,485,29,5,182123.79,1,1,0,116828.51,1,25-11-17,Hsueh,France,Male,1,4,GOLD,583
15740476,659,32,6,150923.74,2,0,1,174652.51,0,20-03-17,Tsao,Germany,Female,0,2,PLATINUM,849
15648064,649,33,3,0,2,1,0,2010.98,0,22-11-19,Kennedy,France,Male,0,3,DIAMOND,720
15636624,805,39,4,165272.13,1,1,0,14109.85,1,21-02-19,Nwabugwu,Spain,Female,1,3,SILVER,317
15807923,716,39,3,115301.31,1,1,0,43527.4,1,02-12-19,Young,Germany,Female,1,5,DIAMOND,465
15745844,642,40,7,129502.49,2,0,1,86099.23,1,02-07-16,Kerr,Germany,Female,1,4,GOLD,269
15786170,659,31,6,118342.26,1,0,0,161574.19,0,04-03-17,Tien,France,Male,0,3,SILVER,391
15681081,545,47,4,0,2,1,1,38970.14,0,27-11-18,Marrero,Spain,Female,0,4,PLATINUM,373
15684484,543,22,6,0,2,0,0,127587.22,0,30-11-16,White,France,Male,0,3,PLATINUM,251
15785869,718,25,6,0,2,1,0,30380.12,0,27-06-17,Pisano,France,Female,0,2,PLATINUM,237
15763859,840,43,6,0,2,1,0,90908.95,0,12-08-17,Brown,France,Female,0,2,SILVER,645
15658935,630,34,7,106937.05,2,1,0,138275.01,0,12-04-16,Freeman,Germany,Female,0,3,SILVER,624
15747358,643,59,7,170331.37,1,1,1,32171.79,0,21-06-16,Russell,Germany,Male,0,5,PLATINUM,838
15735203,654,32,4,114510.85,1,1,1,126143.23,0,19-06-19,Seleznyov,Germany,Female,0,4,GOLD,224
15576256,582,39,7,0,2,1,1,129892.93,0,16-05-16,Yusupova,France,Male,0,4,DIAMOND,343
15659420,659,32,5,107594.11,2,1,1,102416.84,0,07-11-17,Foley,Spain,Male,0,3,DIAMOND,683
15593365,762,39,7,81273.13,1,1,1,18719.67,0,01-01-16,Shih,Spain,Male,0,5,GOLD,929
15777352,568,32,7,169399.6,1,1,0,61936.22,0,29-08-16,Ikedinachukwu,Spain,Female,0,4,PLATINUM,234
15812007,670,25,3,0,2,1,1,78358.94,0,18-12-19,Power,Spain,Male,0,3,DIAMOND,723
15625461,613,45,7,187841.99,2,1,1,147224.27,0,15-08-16,Amos,France,Female,0,1,PLATINUM,482
15739438,539,30,5,0,2,1,0,160979.66,0,09-04-18,Reed,France,Male,0,4,DIAMOND,231
15611759,850,57,3,126776.3,2,1,1,132298.49,0,12-12-19,Simmons,Spain,Female,0,3,GOLD,244
15661629,522,34,4,126436.29,1,1,0,174248.52,1,19-11-18,Ricci,Spain,Male,1,3,GOLD,973
15633950,737,41,5,101960.74,1,1,1,123547.28,0,30-12-17,Yen,France,Male,0,5,SILVER,463
15592386,520,58,4,0,2,0,1,32790.02,0,07-09-19,Campbell,France,Male,0,5,DIAMOND,253
15803716,706,28,7,0,2,0,1,181543.67,0,21-03-16,West,Spain,Male,0,3,SILVER,241
15696674,643,45,6,150842.93,1,0,1,2319.96,1,18-04-17,Robinson,Germany,Female,1,5,PLATINUM,537
15706365,648,50,4,102535.57,1,1,1,189543.19,0,19-07-19,Bianchi,France,Female,0,5,DIAMOND,332
15745088,443,29,6,99027.61,2,1,0,10940.4,0,09-01-17,Chen,Germany,Female,0,5,PLATINUM,390
15676715,640,68,7,0,2,1,1,199493.38,0,02-04-16,Madukaego,France,Male,0,4,PLATINUM,763
15613085,628,33,3,0,1,1,1,188193.25,0,28-09-19,Ibrahimova,Spain,Female,0,4,GOLD,240
15633537,540,42,6,87271.41,2,1,0,172572.64,0,31-03-17,Nolan,Germany,Female,0,1,PLATINUM,978
15594720,460,35,3,102742.91,2,1,1,189339.6,0,06-12-19,Scott,Germany,Female,0,5,DIAMOND,366
15684042,636,34,5,40105.51,2,0,1,53512.16,0,28-09-17,Blair,Germany,Male,0,3,DIAMOND,356
15583303,593,29,3,152265.43,1,1,0,34004.44,0,16-11-19,Monaldo,France,Female,0,1,SILVER,907
15611579,801,42,4,141947.67,1,1,1,10598.29,0,01-08-19,Sutherland,Spain,Male,0,3,SILVER,687
15774696,640,75,3,106307.91,2,0,1,113428.77,0,24-12-19,Cole,Germany,Female,0,2,PLATINUM,703
15694506,611,31,5,107884.81,2,1,1,183487.98,0,05-09-18,Briggs,Germany,Male,0,2,DIAMOND,388
15688074,802,31,7,125013.72,1,1,1,187658.09,0,19-03-16,Gregory,Germany,Male,0,2,DIAMOND,579
15759537,717,35,4,58469.37,2,1,1,172459.39,0,03-09-19,Bianchi,Germany,Male,0,2,GOLD,793
15758449,769,39,7,0,1,0,1,21016,0,07-08-16,Angelo,France,Female,0,3,GOLD,828
15583456,745,45,5,117231.63,3,1,1,122381.02,1,20-09-18,Gardiner,Germany,Male,1,2,GOLD,291
15667871,572,35,5,152390.26,1,1,0,128123.66,0,11-02-18,Kerr,Spain,Male,0,4,GOLD,951
15677371,629,30,4,34013.63,1,1,0,19570.63,0,01-12-18,Ko,Spain,Female,0,2,DIAMOND,952
15629677,687,39,4,0,3,0,0,188150.6,1,27-01-19,Distefano,Spain,Female,1,2,GOLD,616
15713578,483,50,7,0,2,1,1,111020.24,0,31-03-16,Farrell,France,Female,0,5,SILVER,706
15591509,690,36,6,101583.11,2,1,0,123775.15,0,12-06-17,Milano,France,Male,0,2,DIAMOND,423
15568240,492,30,4,77168.87,2,0,1,146700.22,0,26-05-19,Ting,Germany,Female,0,5,GOLD,552
15622993,709,28,5,124695.72,2,1,0,145251.35,0,17-04-18,Boyd,Germany,Male,0,3,DIAMOND,665
15689294,705,44,6,105934.96,1,1,0,82463.69,0,11-03-17,Onyemaechi,Germany,Male,0,3,PLATINUM,351
15720910,560,66,4,0,1,1,1,15928.49,0,27-08-19,Black,France,Female,0,3,DIAMOND,906
15721181,611,46,6,0,2,1,0,45886.33,0,29-11-16,Oliver,Spain,Male,0,4,DIAMOND,406
15776433,730,62,6,0,2,1,1,186489.95,0,21-05-17,Greco,Spain,Male,0,4,GOLD,594
15748936,709,45,4,0,2,0,1,162922.65,0,23-11-18,Whitehead,Spain,Female,0,1,PLATINUM,815
15717225,544,21,4,161525.96,2,1,0,9262.77,0,30-12-18,Ikemefuna,France,Female,0,2,PLATINUM,458
15685226,712,29,3,147199.07,1,1,1,84932.4,0,11-10-19,Morrison,Germany,Female,0,3,SILVER,886
15785611,752,38,5,183102.29,1,1,1,71557.12,0,18-06-18,Onyeoruru,Germany,Male,0,3,SILVER,833
15573456,648,46,5,127209,2,1,0,77405.95,1,28-09-17,Cunningham,Spain,Male,1,4,GOLD,932
15684548,556,38,4,0,2,0,0,417.41,1,20-12-18,Demidov,Spain,Male,1,3,GOLD,632
15620505,594,24,7,97378.54,1,1,1,71405.17,0,01-06-16,Celis,Spain,Female,0,2,DIAMOND,431
15807432,645,37,6,136925.09,2,0,1,153400.24,0,10-12-16,Cheng,Germany,Female,0,3,PLATINUM,739
15584766,557,33,4,54503.55,1,1,1,371.05,0,01-12-18,Knight,France,Male,0,5,SILVER,362
15612187,547,32,5,155726.85,1,1,0,67789.99,0,04-12-17,Morin,Germany,Male,0,2,SILVER,309
15762218,701,39,6,0,2,0,1,145894.9,0,23-12-16,Mills,France,Female,0,2,GOLD,513
15646372,616,66,4,135842.41,1,1,0,183840.51,1,06-11-18,Outhwaite,France,Female,1,2,DIAMOND,302
15690452,605,52,6,63349.75,1,1,0,108887.44,0,09-07-17,Tung,France,Male,0,2,DIAMOND,437
15747795,593,38,6,129499.42,1,1,1,154071.27,0,01-09-17,Pai,Germany,Female,0,5,SILVER,337
15781589,751,52,4,0,2,0,1,179291.85,0,08-06-19,Carpenter,Spain,Male,0,5,SILVER,629
15732674,443,36,4,70438.01,2,0,1,56937.43,0,10-12-18,Fennell,Spain,Male,0,4,GOLD,858
15642291,685,23,4,0,2,1,1,112239.03,0,18-10-18,Fontaine,France,Male,0,2,SILVER,543
15692761,718,36,7,0,1,1,0,45909.87,0,13-08-16,Pratt,France,Male,0,1,DIAMOND,939
15578045,538,49,5,141434.04,1,0,0,173779.25,1,06-09-18,Mitchell,Spain,Female,1,5,GOLD,797
15745354,611,37,6,0,2,1,0,125696.26,0,31-07-17,Franklin,Spain,Female,0,4,SILVER,629
15701376,668,37,7,152958.29,2,1,1,159585.61,0,09-08-16,K'ung,Germany,Male,0,2,SILVER,743
15691625,537,41,3,138306.34,1,1,0,106761.47,0,13-12-19,Ko,Germany,Female,0,5,DIAMOND,767
15566594,709,23,5,0,2,0,0,129590.18,0,12-04-18,McKenzie,Spain,Male,0,2,SILVER,246
15760431,850,38,6,0,2,1,1,80006.65,0,08-09-17,Pino,France,Male,0,2,PLATINUM,480
15686302,745,31,6,124328.84,1,1,1,140451.52,0,23-03-17,Fisk,Spain,Female,0,5,GOLD,924
15801559,693,41,6,181461.48,3,1,1,187929.43,1,28-03-17,Chiang,Germany,Female,1,3,GOLD,430
15810432,795,35,4,0,2,1,0,167155.36,0,04-11-18,Moseley,Spain,Male,0,2,DIAMOND,708
15809616,626,26,4,0,2,0,0,191420.71,0,04-07-19,Hsiung,Spain,Male,0,4,PLATINUM,701
15720559,487,61,4,110368.03,1,0,0,11384.45,1,03-11-18,Heath,Germany,Female,1,2,DIAMOND,982
15695632,556,39,6,89588.35,1,1,1,94898.1,0,10-11-16,Dellucci,France,Female,0,1,DIAMOND,827
15659843,643,46,6,0,2,0,0,106781.59,0,15-12-16,Li,France,Female,0,4,DIAMOND,597
15615624,605,28,4,0,2,0,0,159508.52,0,16-09-19,De Salis,France,Female,0,1,DIAMOND,468
15810418,756,60,3,115924.89,1,1,0,93524.19,1,03-12-19,T'ang,Germany,Female,1,3,DIAMOND,523
15716186,586,38,7,0,2,1,0,87168.46,0,17-04-16,Richardson,France,Female,0,2,SILVER,650
15674551,535,40,7,111756.5,1,1,0,8128.32,1,21-03-16,Fitch,Germany,Male,1,2,GOLD,567
15622834,678,35,3,0,1,1,0,125518.32,0,24-09-19,Stevenson,France,Female,0,1,DIAMOND,749
15566111,596,39,7,0,1,1,0,48963.59,0,26-01-16,Estes,France,Male,0,3,PLATINUM,390
15784597,648,26,5,162923.85,1,1,0,98368.24,0,17-09-18,Lattimore,France,Male,0,5,GOLD,922
15652883,492,39,6,124576.65,2,1,0,148584.61,0,19-09-17,Chung,Germany,Male,0,5,GOLD,560
15806964,702,45,4,80793.58,1,1,1,27474.81,0,11-12-18,Utz,France,Male,0,2,DIAMOND,994
15576313,486,40,5,71340.09,1,1,0,76192.21,0,24-12-17,Wei,Germany,Female,0,4,PLATINUM,530
15806467,568,40,6,99282.63,1,0,0,134600.94,1,24-11-16,Boyle,Germany,Male,1,2,SILVER,818
15597602,619,57,7,137946.39,1,1,1,72467.99,1,08-04-16,Nwachinemelu,Germany,Male,1,5,PLATINUM,367
15743040,724,41,4,127892.57,2,0,1,199645.45,0,08-03-19,Kuznetsova,Germany,Male,0,4,DIAMOND,393
15705521,548,33,5,101084.36,1,1,0,42749.85,0,25-05-18,Pisani,Germany,Female,0,5,DIAMOND,860
15595039,545,37,3,114754.08,1,1,0,136050.44,1,04-12-19,Manna,Germany,Female,1,5,GOLD,958
15799384,683,33,4,0,1,0,0,73564.44,0,04-05-19,Collier,France,Male,0,4,PLATINUM,576
15581197,762,51,5,99286.98,1,0,1,85578.63,0,30-09-17,Ricci,France,Female,0,5,SILVER,887
15693737,627,30,4,79871.02,2,1,0,129826.89,0,30-06-19,Carr,Germany,Female,0,4,DIAMOND,396
15624623,516,35,4,104088.59,2,0,0,119666,0,21-10-18,Hs?,France,Male,0,1,GOLD,565
15783501,800,38,5,168190.33,2,1,0,68052.08,0,27-08-18,Findlay,France,Female,0,3,SILVER,874
15690134,464,42,3,85679.25,1,1,1,164104.74,0,25-11-19,Hughes,Germany,Female,0,3,SILVER,665
15782735,626,35,5,0,1,0,0,80190.36,0,01-08-18,Chukwuemeka,France,Female,0,5,SILVER,680
15611088,790,31,5,0,2,1,0,84126.75,0,06-11-17,Genovese,France,Female,0,1,DIAMOND,319
15672145,534,34,6,121551.58,2,1,1,70179,0,12-06-17,Swift,France,Female,0,3,SILVER,351
15732628,745,46,5,122220.19,1,1,1,118024.1,0,04-08-18,Ugoji,France,Male,0,3,DIAMOND,781
15787470,553,47,5,116528.15,1,0,0,145704.19,1,30-10-17,Parkinson,Spain,Male,1,2,DIAMOND,918
15803406,748,26,4,77780.29,1,0,1,183049.41,0,17-12-18,Ross,France,Female,0,3,GOLD,340
15730460,722,37,6,0,1,0,0,120906.83,0,25-11-16,Oleary,France,Male,0,4,GOLD,625
15644572,501,40,5,125832.2,1,1,1,100433.83,0,28-08-18,Turnbull,France,Male,0,3,DIAMOND,923
15694860,675,38,5,68065.8,1,0,0,138777,1,13-11-17,Uspensky,France,Female,1,5,PLATINUM,543
15658169,778,47,7,127299.34,2,1,0,124694.99,0,27-07-16,Cook,Spain,Female,0,2,GOLD,859
15794396,494,38,4,174937.64,1,1,0,40084.32,0,01-04-19,Newbold,Germany,Female,0,5,GOLD,794
15785798,850,40,6,0,2,0,1,119232.33,0,02-05-17,Uchechukwu,France,Male,0,2,GOLD,241
15710825,592,31,6,110071.1,1,0,0,43921.36,0,15-01-17,Ch'en,Spain,Male,0,3,GOLD,702
15668444,590,44,4,139432.37,1,1,0,62222.81,0,17-11-18,He,Spain,Female,0,4,PLATINUM,816
15726631,758,39,6,127357.76,1,0,1,56577,0,20-12-16,Hilton,France,Female,0,4,SILVER,404
15733797,506,36,5,0,2,1,0,164253.35,0,23-01-18,Sal,France,Male,0,4,GOLD,299
15747960,733,33,5,0,1,1,1,7666.73,0,06-09-18,Eluemuno,France,Male,0,1,SILVER,855
15634632,711,38,5,0,2,1,0,68487.51,0,14-06-18,Titus,France,Male,0,4,DIAMOND,886
15707362,514,43,7,95556.31,1,0,1,199273.98,1,30-08-16,Yin,Germany,Male,1,4,GOLD,774
15662976,637,37,3,0,1,1,1,186062.36,0,02-12-19,Lettiere,Spain,Male,0,1,DIAMOND,699
15732778,468,29,5,111681.98,2,1,1,195711.16,0,08-05-18,Templeman,Germany,Male,0,3,GOLD,977
15718443,539,39,6,0,2,1,0,36692.17,0,07-08-17,Chibuzo,France,Male,0,1,SILVER,426
15670039,509,25,3,108738.71,2,1,0,106920.57,0,12-12-19,Sun,Spain,Female,0,3,DIAMOND,595
15773792,662,32,3,133950.37,1,1,1,48725.68,1,31-12-19,Evans,France,Female,1,1,DIAMOND,368
15613786,818,26,4,0,2,1,1,167036.94,0,03-10-18,Ogbonnaya,Spain,Male,0,3,SILVER,261
15726032,608,33,4,89968.69,1,1,0,68777.26,0,04-07-19,Enyinnaya,France,Male,0,3,GOLD,614
15663252,850,32,4,0,2,1,1,18924.92,0,25-08-19,Olisanugo,Spain,Female,0,4,DIAMOND,765
15593782,816,38,3,130878.75,3,1,0,71905.77,1,25-12-19,Brookes,Germany,Female,1,4,GOLD,961
15633283,536,35,5,0,2,1,0,64833.28,0,08-12-17,Padovano,France,Male,0,2,GOLD,345
15749167,753,35,5,0,2,1,1,184843.77,0,08-09-18,Fisk,France,Male,0,1,GOLD,330
15759298,631,27,5,134169.62,1,1,1,176730.02,0,18-11-17,Shih,Spain,Male,0,5,PLATINUM,863
15683625,703,37,6,149762.08,1,1,0,20629.4,1,28-08-17,Hare,France,Male,1,3,DIAMOND,371
15635367,774,26,6,93844.69,1,1,0,28415.36,0,02-12-16,Muir,France,Male,0,1,DIAMOND,282
15681705,785,28,6,0,2,1,0,77231.27,0,03-01-17,Fanucci,France,Male,0,2,SILVER,937
15603156,571,33,7,0,2,1,0,102750.7,0,11-06-16,Elewechi,France,Female,0,2,GOLD,722
15591986,621,46,6,141078.37,1,0,0,34580.8,1,18-09-17,Johnston,Germany,Male,1,2,SILVER,956
15798888,605,31,6,117992.59,1,1,1,183598.77,0,09-06-17,Pisano,Germany,Female,0,2,SILVER,496
15809722,611,40,7,100812.33,2,1,0,147358.27,0,24-07-16,Ankudinov,France,Female,0,2,DIAMOND,927
15677538,569,38,6,0,1,1,1,108469.2,0,12-08-17,Nwokike,France,Male,0,5,SILVER,550
15797736,658,29,5,80262.6,1,1,1,20612.82,0,01-06-18,Smith,France,Male,0,2,GOLD,420
15695585,788,34,3,156478.62,1,0,1,181196.76,0,29-11-19,Atkins,Spain,Male,0,3,DIAMOND,760
15744398,525,23,3,0,2,1,0,160249.1,0,04-12-19,Burns,France,Female,0,1,PLATINUM,225
15750658,798,37,6,0,3,0,0,110783.28,0,05-11-16,Obiuto,France,Male,0,4,SILVER,860
15578186,486,37,3,115217.99,2,1,0,144995.33,0,28-11-19,Pirozzi,Germany,Male,0,1,GOLD,882
15676519,615,61,7,0,2,1,0,150227.85,1,14-09-16,George,Spain,Male,1,4,DIAMOND,683
15637954,730,35,3,155470.55,1,1,1,53718.28,0,05-11-19,Lewis,France,Female,0,4,GOLD,500
15758639,641,37,3,0,2,1,0,75248.3,0,19-12-19,Moran,France,Male,0,2,PLATINUM,516
15613772,542,39,6,135096.77,1,1,1,14353.43,1,30-06-17,Dalrymple,France,Male,1,2,PLATINUM,328
15731744,692,30,5,0,2,0,1,130486.57,0,17-03-18,Carslaw,France,Male,0,4,DIAMOND,751
15807709,714,55,4,180075.22,1,1,1,100127.71,0,12-12-18,Kirby,Germany,Female,0,1,GOLD,652
15714689,591,29,7,97541.24,1,1,1,196356.17,0,15-09-16,Houghton,Spain,Male,0,2,PLATINUM,850
15699005,710,41,5,156067.05,1,1,1,9983.88,0,26-07-18,Martin,France,Female,0,4,DIAMOND,678
15624170,639,38,4,81550.94,2,0,1,118974.77,0,13-02-19,Tan,France,Female,0,4,GOLD,860
